"apt_juso","coord_x","coord_y"
"서울특별시 동대문구 장안동 372-16 청솔아파트",127.07014203825,37.5709259988426
"서울특별시 동대문구 장안동 312-8 태솔에버빌",127.072723986184,37.5771401281039
"서울특별시 동대문구 장안동 350-6 현대리노빌102동",127.070817056181,37.567127269592
"서울특별시 동대문구 장안동 565 대명이룸아파트",127.06232995133,37.5649020005112
"서울특별시 동대문구 장안동 374-8 가우디트윈캐슬2",127.068382728879,37.5681962043015
"서울특별시 동대문구 제기동 1158-10 청우",127.032715779637,37.5796951047535
"서울특별시 동대문구 용두동 785 청재제일타운",127.031515578558,37.5757890808314
"서울특별시 동대문구 답십리동 494-2 우창프라자",127.053850726268,37.5664757976441
"서울특별시 동대문구 장안동 415-10 글로벌팰리스",127.06192445701,37.5622359857408
"서울특별시 동대문구 장안동 586 U포그니2차",127.068821944985,37.5711799554068
"서울특별시 동대문구 장안동 400-9 청솔브레싱",127.064744424173,37.5660259549813
"서울특별시 동대문구 장안동 326-10 삼성그린",127.073870141545,37.5753634666494
"서울특별시 동대문구 장안동 335-8 르미에르장안타운5차",127.073640800347,37.5716938585796
"서울특별시 동대문구 이문동 291-35 이문스카이뷰",127.06101529612,37.5980808729347
"서울특별시 동대문구 용두동 255-49 청계한양아이클래스",127.028449104364,37.5707285208486
"서울특별시 동대문구 장안동 335-10 태솔아파트4차",127.072990072535,37.5717420154333
"서울특별시 동대문구 장안동 351-5 에메랄드",127.06977270922,37.566955801236
"서울특별시 동대문구 장안동 95-1 장안현대",127.069120244697,37.5808826791312
"서울특별시 동대문구 제기동 1213 어진재",127.037911611595,37.5909696582811
"서울특별시 동대문구 장안동 319-3 신부파스카",127.073342122179,37.5776327696537
"서울특별시 동대문구 장안동 440-5 흥해오크팰리스",127.072103355689,37.5637184738891
"서울특별시 동대문구 장안동 309-7 브이티스타일",127.072495685231,37.5739075006676
"서울특별시 동대문구 장안동 346-9 대성장안애캐슬",127.070645139934,37.5685876161081
"서울특별시 동대문구 전농동 597-5 리베르떼",127.049446684357,37.5831872096235
"서울특별시 동대문구 장안동 360-7 제이슨",127.068974427976,37.5660313080422
"서울특별시 동대문구 답십리동 111 답십리대우",127.053366848512,37.5734698133483
"서울특별시 동대문구 장안동 571 현대홈타운3차",127.073074803044,37.5746981267463
"서울특별시 동대문구 장안동 342-13 광남캐스빌",127.073171769836,37.571062642814
"서울특별시 동대문구 장안동 364-9 태솔타워",127.06988587057,37.5682570422656
"서울특별시 동대문구 장안동 339-7 네오빌",127.071930001067,37.5681219265944
"서울특별시 동대문구 신설동 89-38 더나인",127.02562173472,37.5771578562718
"서울특별시 동대문구 장안동 345-10 코지언레지던스",127.071523635527,37.5702480720383
"서울특별시 동대문구 장안동 444-9 금호",127.069650189035,37.5638651871791
"서울특별시 동대문구 장안동 561 형인허브빌아파트301동",127.071141877313,37.5649459435623
"서울특별시 동대문구 장안동 384-1 공감대6차",127.069729573262,37.5711945595214
"서울특별시 동대문구 장안동 564 신일해피트리아파트101동",127.062828861793,37.5654164750873
"서울특별시 동대문구 장안동 334-5 공감대5차",127.075540356842,37.5715642666009
"서울특별시 동대문구 청량리동 949 샹그레빌아파트",127.040938409726,37.5951233909284
"서울특별시 중랑구 면목동 715 늘푸른동아",127.080633631046,37.5728763501551
"서울특별시 중랑구 중화동 450 한신아파트상가동유치원동",127.081907230062,37.5971495731568
"서울특별시 중랑구 면목동 1077-1 용마한신",127.095949065546,37.5813217157076
"서울특별시 중랑구 신내동 783 성원",127.094533350571,37.6049590200548
"서울특별시 중랑구 신내동 817 신내 데시앙포레",127.110126255007,37.6151579384782
"서울특별시 중랑구 묵동 167 신도",127.077372816699,37.6168561028337
"서울특별시 중랑구 면목동 1502 현대",127.089787282993,37.5762581128666
"서울특별시 중랑구 신내동 785 건영2차",127.095719045413,37.601677289484
"서울특별시 중랑구 신내동 816 신내우디안1단지",127.10682404743,37.6173725389127
"서울특별시 중랑구 면목동 472-8 아람플러스",127.089894605614,37.5808758948202
"서울특별시 중랑구 상봉동 81-5 한일써너스빌",127.090212326303,37.5968638498855
"서울특별시 중랑구 묵동 13 신내",127.08487405604,37.6164130659246
"서울특별시 중랑구 신내동 661 신내11대명",127.094008632781,37.6075380713052
"서울특별시 중랑구 신내동 801 영풍마드레빌",127.100139886031,37.6055995046449
"서울특별시 중랑구 면목동 1508 동원베네스트",127.083996259827,37.5838893765516
"서울특별시 중랑구 상봉동 496 우정아파트",127.088683853976,37.5994293182578
"서울특별시 중랑구 상봉동 89-10 레그노시티",127.089478473362,37.596510409127
"서울특별시 중랑구 상봉동 115-84 미랜드프래임빌",127.084452144181,37.5955800550627
"서울특별시 중랑구 신내동 479 중앙하이츠",127.098088211575,37.6034907491923
"서울특별시 중랑구 망우동 506-8 EGSoulLeader",127.093340606275,37.5957027428459
"서울특별시 중랑구 망우동 580 금호어울림",127.109269400548,37.6022199011735
"서울특별시 중랑구 망우동 207-6 세움삼익플라주",127.103983093918,37.5999721112654
"서울특별시 중랑구 신내동 656 화성.두산아파트",127.095137479055,37.6136323565234
"서울특별시 중랑구 상봉동 500 프레미어스엠코",127.090513674158,37.598101220303
"서울특별시 중랑구 신내동 804 경남아너스빌",127.096740656991,37.6037224247933
"서울특별시 중랑구 망우동 226 경남",127.106709844411,37.6037968132191
"서울특별시 중랑구 망우동 506-3 월드102",127.093917614656,37.5959464537241
"서울특별시 중랑구 묵동 396 이편한세상화랑대",127.083016486874,37.6159945268682
"서울특별시 중랑구 신내동 650 신내6대주",127.091014257029,37.6152619825876
"서울특별시 중랑구 상봉동 501 상봉듀오트리스",127.092241321677,37.5974404475209
"서울특별시 중랑구 상봉동 87-27 센트럴파크55",127.089107527144,37.595002160203
"서울특별시 중랑구 면목동 538 신영",127.086640217451,37.5872242922827
"서울특별시 중랑구 상봉동 1 건영1",127.093545075406,37.6039982711767
"서울특별시 중랑구 상봉동 210-2 해동훼미리",127.087186639151,37.6008249869236
"서울특별시 중랑구 신내동 796 다우훼밀리",127.096239885415,37.6003850259687
"서울특별시 중랑구 중화동 454 동양엔파트2차",127.07459338129,37.5941813310494
"서울특별시 중랑구 묵동 245-64 우성",127.077148229589,37.6067886910324
"서울특별시 중랑구 묵동 20 신내대림아파트",127.088201260977,37.6160515822467
"서울특별시 중랑구 면목동 193-1 면목한신",127.075465206913,37.5875052368198
"서울특별시 중랑구 상봉동 495 동부아파트",127.093633868763,37.6020167434299
"서울특별시 중랑구 면목동 581 대원칸타빌",127.090125931705,37.5780867825962
"서울특별시 중랑구 상봉동 63 건영2차아파트",127.093061552443,37.6012129721752
"서울특별시 중랑구 상봉동 284-13 동일스카이시티102동",127.089596953038,37.6017337226035
"서울특별시 중랑구 망우동 573 신원",127.108459166081,37.5999764620416
"서울특별시 중랑구 망우동 578 한진해모로",127.11009498182,37.6027792794232
"서울특별시 중랑구 면목동 1514 풍림",127.07232382127,37.5909688157786
"서울특별시 중랑구 상봉동 484 엘지,쌍용아파트",127.090715883139,37.6037624381976
"서울특별시 중랑구 신내동 397 동성1",127.097679388152,37.6091161460678
"서울특별시 중랑구 상봉동 104-10 리더스",127.087513364569,37.5953329355795
"서울특별시 중랑구 면목동 1544 라온프라이빗",127.078794247247,37.5823286592003
"서울특별시 중랑구 중화동 208-4 범양프레체",127.076446559877,37.5946477598996
"서울특별시 중랑구 신내동 797 동성7",127.097141297689,37.6060544878653
"서울특별시 중랑구 망우동 508-11 해오름102동",127.094737153549,37.596708217402
"서울특별시 중랑구 묵동 379 극동늘푸른",127.076129132154,37.6146144421553
"서울특별시 중랑구 상봉동 333-1 그랑아파트",127.084149382834,37.5972125068346
"서울특별시 중랑구 묵동 385 현대아이파크",127.073659575819,37.6105098434999
"서울특별시 중랑구 신내동 618 동성3",127.096246072268,37.6085274461075
"서울특별시 중랑구 묵동 20 신내두산아파트",127.088201260977,37.6160515822467
"서울특별시 중랑구 면목동 1516 면목삼익아파트",127.079585178029,37.5752190168167
"서울특별시 중랑구 상봉동 84-39 백운아파트",127.092879631948,37.595158006808
"서울특별시 중랑구 면목동 1511 두산3",127.083048887966,37.5797311516001
"서울특별시 중랑구 묵동 387 브라운스톤태릉",127.08242725632,37.6187414214185
"서울특별시 중랑구 면목동 1278 형제",127.088413286189,37.5914539467194
"서울특별시 중랑구 면목동 1525 용마산금호어울림",127.091421465659,37.5774275202186
"서울특별시 중랑구 면목동 1529 경남아너스빌",127.080447509343,37.5754872890389
"서울특별시 중랑구 신내동 591 동성아파트",127.096444206008,37.6067265670772
"서울특별시 중랑구 신내동 317 데시앙",127.099458305129,37.6109225846863
"서울특별시 중랑구 면목동 178-50 다울101동",127.077996118578,37.5880002186558
"서울특별시 중랑구 상봉동 497 태영데시앙1",127.092739964795,37.6031459393664
"서울특별시 중랑구 신내동 803 대성유니트",127.096508353405,37.6027308952846
"서울특별시 중랑구 망우동 576 가야써니빌",127.094687331937,37.5958162762101
"서울특별시 중랑구 면목동 1513 면목삼호101",127.088449167558,37.5764203108934
"서울특별시 중랑구 묵동 393 묵동포레시타",127.075518917001,37.6093953160834
"서울특별시 중랑구 망우동 577 예성그린캐슬",127.102085087725,37.5970041028912
"서울특별시 중랑구 면목동 1-41 개인택시주택조합",127.100922662771,37.5889139282119
"서울특별시 중랑구 면목동 1499 용마동아",127.094909721926,37.5788718534659
"서울특별시 중랑구 면목동 494 용마금호타운",127.094265154541,37.5827673646121
"서울특별시 중랑구 면목동 1522 두산4",127.082261360697,37.57887341637
"서울특별시 중랑구 면목동 1545 사가정센트럴아이파크",127.081720632706,37.5823558617405
"서울특별시 중랑구 면목동 194-3 삼성제이드아파트",127.076511230052,37.584928264819
"서울특별시 중랑구 면목동 1522-1 두산5",127.081257133954,37.5780844808533
"서울특별시 중랑구 신내동 795 새한",127.101463214375,37.6051905864565
"서울특별시 중랑구 묵동 377 세원",127.07433885262,37.6092210031192
"서울특별시 중랑구 신내동 654 진로아파트",127.093292571921,37.6140924325305
"서울특별시 중랑구 신내동 492-26 조호그레이스2",127.099932052281,37.60109662308
"서울특별시 중랑구 묵동 161-4 삼성",127.078793738254,37.6168516487745
"서울특별시 중랑구 신내동 487 라이프미성",127.098741298809,37.6028888838747
"서울특별시 중랑구 망우동 508-50 월드101",127.094218881345,37.5958164708915
"서울특별시 중랑구 신내동 495-42 신천빌리지",127.095948001193,37.5997200623364
"서울특별시 중랑구 중화동 19 극동",127.08367530046,37.6036175349731
"서울특별시 중랑구 망우동 213-3 개나리",127.105844705879,37.6051214165147
"서울특별시 중랑구 묵동 382 신안2",127.080097893145,37.6141121269446
"서울특별시 중랑구 중화동 314-1 태능에셈빌",127.077484271471,37.5992798892602
"서울특별시 중랑구 묵동 170-1 묵동자이",127.077552615476,37.6138458731114
"서울특별시 중랑구 묵동 169-10 신도브래뉴",127.076832171623,37.6150706975135
"서울특별시 중랑구 중화동 274-51 한영",127.082152273945,37.6065213238369
"서울특별시 중랑구 묵동 381 신안1",127.080992546994,37.6128551779041
"서울특별시 중랑구 묵동 171-4 공감대",127.078311115034,37.6136159805342
"서울특별시 중랑구 묵동 384 신안3",127.081779175958,37.6124746884914
"서울특별시 중랑구 묵동 164-4 묵동자이",127.077906819525,37.6148560082174
"서울특별시 중랑구 면목동 1519 신성",127.072956118746,37.5889191199438
"서울특별시 중랑구 면목동 1521 두원",127.079794159815,37.5734234639421
"서울특별시 중랑구 망우동 236-7 대보",127.10631512475,37.604712665163
"서울특별시 중랑구 면목동 1535 현대휴온",127.078653309882,37.5922413831767
"서울특별시 중랑구 상봉동 113 상봉어반뷰",127.085331889126,37.5955066222163
"서울특별시 중랑구 면목동 105-4 건원베스트원",127.089600611672,37.5886359194834
"서울특별시 중랑구 면목동 1537 용마산하늘채",127.087033475684,37.5724757281377
"서울특별시 중랑구 망우동 508-34 예원캐슬",127.09419748756,37.5960919209569
"서울특별시 중랑구 상봉동 115-61 주함해븐타워",127.085323169802,37.5958038655282
"서울특별시 중랑구 묵동 170-27 월등스카이뷰",127.077050994091,37.6141897486016
"서울특별시 중랑구 상봉동 113-1 포시티",127.085331889126,37.5955066222163
"서울특별시 중랑구 묵동 388 동구햇살",127.074443044774,37.6133092647094
"서울특별시 중랑구 신내동 450-1 신내아트빌",127.098282474821,37.6051613831077
"서울특별시 중랑구 상봉동 499 건영캐스빌",127.091187076268,37.6025354672198
"서울특별시 중랑구 망우동 490-30 문수해오름",127.096317153374,37.5984814401257
"서울특별시 중랑구 망우동 580-1 금호어울림",127.110187336867,37.6010542476791
"서울특별시 중랑구 망우동 401-21 예성그린캐슬2차",127.102612235938,37.5971934845523
"서울특별시 중랑구 묵동 378 한국",127.073491872132,37.6143378887968
"서울특별시 중랑구 신내동 799 광남",127.09990646908,37.6075393526005
"서울특별시 중랑구 신내동 437 벽산",127.100119242128,37.6031247734606
"서울특별시 중랑구 묵동 390 SM해그린",127.080167090098,37.6132622675986
"서울특별시 중랑구 묵동 121-302 하늘빛아파트",127.08095160877,37.6142706589591
"서울특별시 중랑구 면목동 126-1 킴스아파트",127.086710027773,37.5902091383725
"서울특별시 중랑구 면목동 1530 면목동2차미소지움아파트",127.096492644658,37.5866202824637
"서울특별시 중랑구 면목동 353-55 동진노블클래스",127.085288086953,37.5780587521201
"서울특별시 중랑구 신내동 449-1 경원",127.098462353835,37.6055355943792
"서울특별시 중랑구 면목동 1543 한양수자인사가정파크",127.094032791992,37.5794901864405
"서울특별시 중랑구 중화동 438 삼익아파트.상가동",127.07774751254,37.6045724035792
"서울특별시 중랑구 묵동 383 세방",127.083558941061,37.6154121957482
"서울특별시 중랑구 중화동 453 청광플러스원",127.080074874206,37.6026780475495
"서울특별시 중랑구 망우동 508-6 더하이어",127.094094579363,37.5968290137259
"서울특별시 중랑구 신내동 786 동성타워프라자",127.097279347621,37.6080532191686
"서울특별시 중랑구 망우동 184-16 주영파크뷰",127.103349002571,37.599276292653
"서울특별시 중랑구 면목동 1515 성원상떼빌",127.090731767812,37.5774850852518
"서울특별시 중랑구 망우동 178-80 염광",127.106898678269,37.6028833989559
"서울특별시 중랑구 신내동 788 동성5",127.099196892011,37.6085234710246
"서울특별시 중랑구 묵동 392 월드메르디앙",127.073460788051,37.6130203926036
"서울특별시 중랑구 망우동 495 한일써너스빌리젠시2단지",127.094406811956,37.597668127547
"서울특별시 중랑구 면목동 1510 두산2",127.083558345922,37.5805528586606
"서울특별시 중랑구 면목동 1073 용마한신2",127.094448797345,37.5810714583691
"서울특별시 중랑구 상봉동 101-19 상봉베스트원",127.086471374579,37.5960062935176
"서울특별시 중랑구 면목동 1526 남청파인힐",127.090509531036,37.5882294190952
"서울특별시 중랑구 묵동 386 금호어울림",127.080041928241,37.6127259039377
"서울특별시 중랑구 면목동 1500 두산1",127.083977859107,37.5816188867372
"서울특별시 중랑구 묵동 239-180 성원팰리스",127.077055402308,37.6107781519831
"서울특별시 중랑구 묵동 162-17 헤르만스테이트",127.078752756276,37.6162266607022
"서울특별시 중랑구 면목동 1532 대명미르테",127.077763729718,37.5896875702039
"서울특별시 중랑구 면목동 136-96 미래한건아파트",127.083511238124,37.5910821635825
"서울특별시 중랑구 망우동 583 중랑숲리가",127.104954882562,37.602359686168
"서울특별시 중랑구 망우동 508-14 해오름101동",127.094344449004,37.596616270479
"서울특별시 중랑구 면목동 136-2 그린캐슬APT",127.083197044725,37.5907880313854
"서울특별시 중랑구 면목동 1548 쌍용더플래티넘용마산",127.085315476234,37.5724959931949
"서울특별시 중랑구 면목동 1528 면목동금호어울림아파트",127.089180691778,37.5772688573595
"서울특별시 중랑구 중화동 286-22 청원다미소",127.07999136924,37.6020028119889
"서울특별시 중랑구 면목동 668-1 SM해그린",127.082936781425,37.5778682454787
"서울특별시 중랑구 면목동 1531 마젤란21",127.084126489209,37.5868340887344
"서울특별시 중랑구 면목동 1527 신성미소지움",127.09609294746,37.587214362585
"서울특별시 중랑구 묵동 154-18 정은스카이빌",127.082007198802,37.6180722801702
"서울특별시 중랑구 면목동 1505 리치카운티",127.084977792095,37.5892202979161
"서울특별시 중랑구 면목동 1517 진로",127.101707460429,37.5878633283349
"서울특별시 중랑구 중화동 274-75 한영",127.082366620431,37.6064877477211
"서울특별시 중랑구 중화동 207-14 미영리치타운",127.077877524896,37.5950156902891
"서울특별시 중랑구 묵동 168-8 고덕골든빌",127.076693068985,37.6160487206318
"서울특별시 중랑구 신내동 787 석탑",127.101142860377,37.6037044985882
"서울특별시 중랑구 망우동 479 한일써너스빌리젠시1단지",127.093477736804,37.5973351400052
"서울특별시 중랑구 중화동 42 중화동건영아파트",127.083423945233,37.6056917915927
"서울특별시 중랑구 망우동 582 주함해븐",127.098288304182,37.5927201389905
"서울특별시 중랑구 면목동 1523 솔루테아파트",127.076967320959,37.5892642654601
"서울특별시 중랑구 면목동 91-15 주함해븐",127.088642742396,37.5925518132959
"서울특별시 중랑구 면목동 1524 온세솔내움",127.095585242002,37.5861356560392
"서울특별시 중랑구 신내동 802 우남푸르미아",127.098837262995,37.6061758845939
"서울특별시 중랑구 중화동 297-84 금강",127.079040184165,37.5957466124712
"서울특별시 중랑구 묵동 188-1 장미",127.079485532548,37.6059629146713
"서울특별시 중랑구 중화동 208-33 동양엔파트",127.075023361031,37.5939935621882
"서울특별시 중랑구 면목동 612-6 유진뜨레지움",127.08960908433,37.5801192773445
"서울특별시 중랑구 중화동 274-76 한영",127.082565339453,37.6064553534365
"서울특별시 중랑구 상봉동 498 태영데시앙2",127.092987890938,37.6041721520522
"서울특별시 중랑구 묵동 184-20 풍산쉐르빌",127.081025387234,37.6067952829259
"서울특별시 중랑구 망우동 574 백림금호",127.107821388666,37.5998940651894
"서울특별시 중랑구 면목동 1286-1 동일스카이씨티",127.088710197832,37.5922409204764
"서울특별시 중랑구 면목동 1339-2 동성네스트빌101",127.087583654259,37.5721155540236
"서울특별시 중랑구 묵동 380 신도2",127.078182307202,37.6171576705806
"서울특별시 중랑구 면목동 1501 두산6",127.080619776402,37.5775605393485
"서울특별시 중랑구 면목동 1512 형진",127.07499416569,37.5864513756641
"서울특별시 중랑구 면목동 178-10 다울",127.077588285506,37.5882133018503
"서울특별시 중랑구 망우동 579 한울네세창",127.106277064008,37.5984170305006
"서울특별시 중랑구 상봉동 226-20 풍산쉐르빌101동",127.087967545715,37.6027396425076
"서울특별시 중랑구 상봉동 32-1 동성네스트빌1동",127.092537015611,37.6018553401902
"서울특별시 중랑구 망우동 460-26 진명",127.098340822362,37.5950278946758
"서울특별시 중랑구 중화동 331-64 연합파크빌",127.075393726488,37.6023952465622
"서울특별시 중랑구 상봉동 474-10 태솔에버빌",127.071587459682,37.5923395832938
"서울특별시 중랑구 상봉동 136-102 e-푸른나동",127.073992784044,37.5926795758276
"서울특별시 중랑구 망우동 508-17 현대",127.094628371646,37.5964697222421
"서울특별시 중랑구 망우동 572 용마프라자",127.098826728813,37.5963293309276
"서울특별시 중랑구 면목동 142-64 포인트아파트에이동",127.081605176463,37.5893248503042
"서울특별시 중랑구 면목동 1518 신우",127.079255215388,37.5804759981669
"서울특별시 중랑구 상봉동 85-4 더클래스",127.091394266986,37.5941651025672
"서울특별시 중랑구 상봉동 85-1 솔렌시아3",127.091977488485,37.5943197101439
"서울특별시 중랑구 면목동 142-8 포인트아파트비동",127.081757384823,37.5894598938076
"서울특별시 중랑구 면목동 132-64 세모하이츠",127.085163342697,37.591881964902
"서울특별시 중랑구 면목동 354-12 용마",127.086277216025,37.5771077549782
"서울특별시 중랑구 중화동 19-3 한솔e",127.08362790248,37.6032595151208
"서울특별시 성북구 장위동 320 래미안장위퍼스트하이",127.051434874575,37.6200557016344
"서울특별시 성북구 정릉동 1034 라온유",127.018248295413,37.6032122301232
"서울특별시 성북구 하월곡동 225 래미안월곡",127.036873189543,37.610440395666
"서울특별시 성북구 길음동 1281 길음뉴타운4단지",127.019648869071,37.6120673819839
"서울특별시 성북구 돈암동 524 일신건영휴먼빌아파트",127.012568720788,37.6007329051266
"서울특별시 성북구 돈암동 633 동부센트레빌",127.026323062958,37.6019579683172
"서울특별시 성북구 정릉동 1028 정릉e-편한세상",127.01024117658,37.6149954353423
"서울특별시 성북구 종암동 132 우림카이저팰리스",127.03348913167,37.6019639910993
"서울특별시 성북구 정릉동 780 산장아파트가동,나동",127.002136993966,37.6167648609946
"서울특별시 성북구 정릉동 239 정릉풍림아이원",127.007297911588,37.6184876142783
"서울특별시 성북구 하월곡동 90-700 베로니스",127.03333499488,37.6034598589536
"서울특별시 성북구 동소문동7가 75-10 샤인힐",127.012991102956,37.5967665167508
"서울특별시 성북구 돈암동 609-1 한신",127.010321322145,37.5941783218836
"서울특별시 성북구 상월곡동 101 동아에코빌",127.045423992015,37.6078992370885
"서울특별시 성북구 종암동 135 종암2차SKVIEW",127.03478840074,37.6017705330128
"서울특별시 성북구 정릉동 1037 정릉꿈에그린",127.010858105946,37.60163325465
"서울특별시 성북구 돈암동 609-1 한진",127.010321322145,37.5941783218836
"서울특별시 성북구 돈암동 636 이수브라운스톤돈암",127.017576773103,37.5980217244898
"서울특별시 성북구 길음동 1278 길음동동부센트레빌",127.024462245599,37.6102709913229
"서울특별시 성북구 정릉동 1015 길음뉴타운경남아너스빌",127.016928111633,37.6043632616961
"서울특별시 성북구 길음동 1279 길음뉴타운1단지",127.020250058627,37.6058391908289
"서울특별시 성북구 길음동 1287-1 롯데캐슬골든힐스",127.015960479682,37.6089183504682
"서울특별시 성북구 석관동 10 두산",127.068705662251,37.6126556534515
"서울특별시 성북구 길음동 1288 래미안길음센터피스",127.027018309971,37.6108450847147
"서울특별시 성북구 석관동 110-2 중앙하이츠",127.066689824435,37.6110925130042
"서울특별시 성북구 삼선동2가 420 삼선현대힐스테이트",127.01348658649,37.5821301093423
"서울특별시 성북구 동소문동5가 15 성신여대역솔하임",127.014014520384,37.5918896920518
"서울특별시 성북구 종암동 131 아이파크종암동2차",127.031722511149,37.5968551400627
"서울특별시 성북구 길음동 1286 길음뉴타운9단지",127.019452698782,37.6037838061852
"서울특별시 성북구 장위동 317 꿈의숲대명루첸아파트",127.047001861835,37.6205468770084
"서울특별시 성북구 하월곡동 222 월곡두산위브",127.038365407563,37.607033098723
"서울특별시 성북구 석관동 405 코오롱",127.065717692893,37.606282766343
"서울특별시 성북구 길음동 635-168 길음뉴타운신안파크아파트",127.015902356929,37.6141280572304
"서울특별시 성북구 정릉동 1020 정릉우성아파트 101~105동",127.015703871408,37.600961561447
"서울특별시 성북구 종암동 125-1 고려",127.027436901001,37.5991071601974
"서울특별시 성북구 동선동1가 121-6 코아루센타시아",127.018948431754,37.5931452561991
"서울특별시 성북구 길음동 1284 길음뉴타운8단지",127.01794878542,37.6075574804896
"서울특별시 성북구 안암동1가 361 안암동삼성래미안",127.023748974341,37.5893064316483
"서울특별시 성북구 돈암동 15-1 돈암동삼성",127.023373194038,37.5994822164406
"서울특별시 성북구 정릉동 1021 대우",127.003530567675,37.618018552562
"서울특별시 성북구 길음동 1285 길음뉴타운7단지",127.019032016559,37.6096747261883
"서울특별시 성북구 정릉동 1031 정릉힐스테이트3차",127.007547825596,37.6144302680147
"서울특별시 성북구 정릉동 1022 대동아파트",127.005891635546,37.6078887308258
"서울특별시 성북구 동소문동7가 120 브라운스톤동선",127.013792053736,37.5963328688368
"서울특별시 성북구 길음동 1276 삼부컨비니언",127.023775903506,37.6027726439023
"서울특별시 성북구 종암동 134 래미안라센트",127.038595496935,37.5992882913524
"서울특별시 성북구 길음동 1277 길음현대",127.019941171614,37.6081777622982
"서울특별시 성북구 장위동 316-5 참누리아파트",127.047066893643,37.6220060003326
"서울특별시 성북구 석관동 408 신동아파밀리에",127.053568300335,37.6075298393944
"서울특별시 성북구 삼선동2가 425 삼선푸르지오",127.013382220928,37.5834928738163
"서울특별시 성북구 정릉동 210 정릉푸른마을동아",127.01440352853,37.6075161605071
"서울특별시 성북구 장위동 319 꿈의숲코오롱하늘채",127.046108919378,37.6197814798825
"서울특별시 성북구 정릉동 435 중앙하이츠빌2단지",127.010309279898,37.6037394590557
"서울특별시 성북구 성북동 348-3 성북",126.988907193809,37.5951736674612
"서울특별시 성북구 돈암동 643 길음역금호어울림센터힐",127.022750193302,37.6003766616613
"서울특별시 성북구 보문동3가 230 이편한세상보문",127.015840868484,37.5826754585576
"서울특별시 성북구 하월곡동 229 길음서희스타힐스",127.027298893023,37.6053900689558
"서울특별시 성북구 길음동 1283 길음뉴타운6단지",127.022893664052,37.6062694708825
"서울특별시 성북구 보문동6가 36-2 아남",127.017710648221,37.5814157840283
"서울특별시 성북구 안암동3가 135 삼익",127.024886334822,37.5818825555184
"서울특별시 성북구 하월곡동 228 꿈의숲푸르지오",127.038993186153,37.6107702871516
"서울특별시 성북구 보문동6가 458 보문파크뷰자이",127.018477572425,37.5801292275843
"서울특별시 성북구 정릉동 1018 길음뉴타운데시앙",127.016134917617,37.6064185309777
"서울특별시 성북구 종암동 80 래미안크리시엘",127.030155293619,37.6009876756256
"서울특별시 성북구 하월곡동 224 샹그레빌아파트",127.041393315971,37.5964358866582
"서울특별시 성북구 종암동 133 래미안세레니티",127.031050089448,37.5992448373509
"서울특별시 성북구 길음동 1280 길음뉴타운2단지푸르지오",127.016166325966,37.6118263552925
"서울특별시 성북구 하월곡동 219 동신",127.035278405071,37.6044079465985
"서울특별시 성북구 정릉동 1035 정릉2차e-편한세상",127.019402892439,37.5999446937385
"서울특별시 성북구 길음동 1282 길음뉴타운5단지",127.020710239187,37.6096855257791
"서울특별시 성북구 석관동 410 래미안아트리치",127.063614432719,37.6060457872052
"서울특별시 성북구 길음동 1280-1 길음뉴타운3단지푸르지오",127.016442073865,37.6101143477321
"서울특별시 성북구 종암동 104-1 종암에스케이",127.036988885164,37.6011857517073
"서울특별시 성북구 정릉동 406 정릉푸르지오",127.009915765487,37.6064277767754
"서울특별시 성북구 정릉동 1019 정릉성원상떼빌",127.008389043126,37.6065021367371
"서울특별시 성북구 종암동 127 선경",127.037015416485,37.5998800276699
"서울특별시 성북구 동소문동4가 279 송산아파트",127.010468499624,37.592389569798
"서울특별시 성북구 하월곡동 88-510 삼전솔하임3차",127.029959926938,37.6068584873973
"서울특별시 성북구 돈암동 642 돈암동해피트리",127.011645485702,37.597995429021
"서울특별시 성북구 정릉동 1016 우방",127.010103849306,37.6003791426184
"서울특별시 성북구 정릉동 809 정릉중앙하이츠아파트",127.002062877606,37.6194079107862
"서울특별시 성북구 하월곡동 226 월곡래미안루나밸리",127.042132130732,37.5991654480784
"서울특별시 성북구 상월곡동 55-56 우남푸르미아",127.046592295148,37.6058820062924
"서울특별시 성북구 장위동 8-2 석계역한일노벨리아시티",127.06101917786,37.6136471815814
"서울특별시 성북구 보문동4가 116 보문하우스토리",127.020967748216,37.5841413862939
"서울특별시 성북구 정릉동 494 중앙하이츠빌1단지",127.009409966425,37.6026562735055
"서울특별시 성북구 동소문동7가 23 한신플러스C",127.014148072591,37.5951748724593
"서울특별시 성북구 삼선동4가 73 코오롱",127.012680877598,37.5903352709541
"서울특별시 성북구 삼선동3가 116 삼선에스케이뷰",127.011639179336,37.5873141701073
"서울특별시 성북구 하월곡동 46-73 코업스타클래스",127.04044516674,37.6018209875066
"서울특별시 성북구 동선동4가 295-1 한양수자인",127.02018032943,37.5958978518004
"서울특별시 성북구 정릉동 1033 우정에쉐르",127.010672609588,37.6000207685188
"서울특별시 성북구 삼선동3가 18-2 성종그린",127.01331443082,37.5880893873517
"서울특별시 성북구 돈암동 631 범양",127.028043185355,37.6033317626866
"서울특별시 성북구 돈암동 603 돈암동더샵아파트",127.010006432046,37.5976209472385
"서울특별시 성북구 돈암동 639 돈암힐스테이트",127.015075015956,37.5986117692027
"서울특별시 성북구 종암동 128 극동",127.033682708793,37.5952781323054
